smoothed_dc,smoothed_dc_se,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.188691,0.044808,123.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210528
0.17655,0.042294,121.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210529
0.171043,0.042742,123.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210530
0.164121,0.042634,117.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210531
0.155127,0.041995,114.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210601
0.18343,0.043675,126.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210602
0.17119,0.042846,119.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210603
0.179798,0.047406,108.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210604
0.228534,0.053094,113.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210605
0.225718,0.052969,108.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210606
0.217873,0.051518,111.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210607
0.202179,0.04922,113.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210608
0.137329,0.042629,103.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210610
0.1522,0.032669,179.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200715
0.1025,0.023841,197.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200716
0.107397,0.024828,199.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200717
0.120352,0.02881,208.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200718
0.11946,0.029725,193.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200719
0.129485,0.032773,205.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200720
0.12415,0.031983,195.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200721
0.114608,0.029774,190.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200722
0.193052,0.036081,166.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200723
0.174561,0.033881,166.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200724
0.18376,0.033184,174.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200725
0.20958,0.03592,189.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200726
0.214565,0.037342,182.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200727
0.222408,0.039318,175.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200728
0.234221,0.041291,165.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200729
0.169605,0.03957,163.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200730
0.181186,0.03968,166.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200731
0.16485,0.0375,151.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200801
0.141421,0.033802,141.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200802
0.114102,0.026033,132.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200803
0.122158,0.02793,124.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200804
0.137271,0.031034,131.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200805
0.161702,0.034332,128.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200806
0.182171,0.037215,121.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200807
0.190189,0.039014,117.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200808
0.237608,0.042764,113.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200809
0.23422,0.041688,113.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200810
0.230017,0.041341,115.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200811
0.268827,0.045516,101.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200812
0.245528,0.041747,105.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200813
0.349121,0.060489,100.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200822
0.282736,0.051939,105.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200908
0.244795,0.05092,102.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200909
0.215842,0.049503,107.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200911
0.207329,0.048529,112.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200912
0.279576,0.054214,114.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200913
0.301464,0.05597,105.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200914
0.358992,0.058993,101.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200915
0.304846,0.051602,105.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20200917
0.294154,0.055673,100.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20201002
0.367435,0.057099,103.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20201007
0.327484,0.059272,100.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210419
0.353171,0.064592,100.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210420
0.272022,0.061713,103.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210421
0.26598,0.060336,112.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210422
0.261708,0.057912,116.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210423
0.242228,0.051911,120.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210424
0.220686,0.050701,117.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210425
0.183361,0.04492,124.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210426
0.20532,0.041329,125.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210427
0.27531,0.04784,129.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210428
0.269505,0.046485,126.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210429
0.269772,0.046126,123.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210430
0.301283,0.051573,118.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210501
0.308882,0.049896,120.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210502
0.362871,0.052772,116.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210503
0.320005,0.052422,120.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210504
0.264586,0.050956,110.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210505
0.275204,0.051154,118.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210506
0.275146,0.051893,122.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210507
0.28847,0.052376,125.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210508
0.3367,0.053995,125.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210509
0.262186,0.048905,120.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210510
0.284856,0.051242,122.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210511
0.266655,0.046609,134.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210512
0.303452,0.051054,135.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210513
0.337407,0.053926,137.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210514
0.33455,0.054632,135.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210515
0.283149,0.050448,146.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210516
0.284168,0.05015,151.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210517
0.245983,0.047811,150.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210518
0.244151,0.048676,148.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210519
0.225351,0.050539,127.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210520
0.181131,0.049276,108.0,India,Arunachal Pradesh,IND,IND,IND.3_1,20210521
0.148935,0.012121,1205.0,India,Assam,IND,IND,IND.4_1,20200715
0.160929,0.012457,1241.0,India,Assam,IND,IND,IND.4_1,20200716
0.171903,0.012793,1225.0,India,Assam,IND,IND,IND.4_1,20200717
0.173828,0.012897,1239.0,India,Assam,IND,IND,IND.4_1,20200718
0.183023,0.013378,1257.0,India,Assam,IND,IND,IND.4_1,20200719
0.180075,0.013111,1299.0,India,Assam,IND,IND,IND.4_1,20200720
0.196848,0.013639,1311.0,India,Assam,IND,IND,IND.4_1,20200721
0.209919,0.014106,1286.0,India,Assam,IND,IND,IND.4_1,20200722
0.200414,0.013922,1251.0,India,Assam,IND,IND,IND.4_1,20200723
0.195087,0.01385,1201.0,India,Assam,IND,IND,IND.4_1,20200724
0.203437,0.014222,1199.0,India,Assam,IND,IND,IND.4_1,20200725
0.194721,0.013521,1188.0,India,Assam,IND,IND,IND.4_1,20200726
0.211314,0.014337,1161.0,India,Assam,IND,IND,IND.4_1,20200727
0.195437,0.013876,1165.0,India,Assam,IND,IND,IND.4_1,20200728
0.175401,0.01307,1138.0,India,Assam,IND,IND,IND.4_1,20200729
0.178065,0.013143,1128.0,India,Assam,IND,IND,IND.4_1,20200730
0.172039,0.013009,1134.0,India,Assam,IND,IND,IND.4_1,20200731
0.169975,0.013051,1088.0,India,Assam,IND,IND,IND.4_1,20200801
0.177616,0.013919,1060.0,India,Assam,IND,IND,IND.4_1,20200802
0.17692,0.014114,1013.0,India,Assam,IND,IND,IND.4_1,20200803
0.177764,0.014463,948.0,India,Assam,IND,IND,IND.4_1,20200804
0.187211,0.01533,917.0,India,Assam,IND,IND,IND.4_1,20200805
0.181752,0.015274,908.0,India,Assam,IND,IND,IND.4_1,20200806
0.193386,0.01618,863.0,India,Assam,IND,IND,IND.4_1,20200807
0.198071,0.016685,832.0,India,Assam,IND,IND,IND.4_1,20200808
0.193478,0.016529,789.0,India,Assam,IND,IND,IND.4_1,20200809
0.189109,0.016487,789.0,India,Assam,IND,IND,IND.4_1,20200810
0.18502,0.016338,787.0,India,Assam,IND,IND,IND.4_1,20200811
0.188371,0.016246,807.0,India,Assam,IND,IND,IND.4_1,20200812
0.185361,0.016218,800.0,India,Assam,IND,IND,IND.4_1,20200813
0.184089,0.016101,789.0,India,Assam,IND,IND,IND.4_1,20200814
0.183885,0.016496,778.0,India,Assam,IND,IND,IND.4_1,20200815
0.192864,0.016792,803.0,India,Assam,IND,IND,IND.4_1,20200816
0.206276,0.017163,769.0,India,Assam,IND,IND,IND.4_1,20200817
0.219903,0.018256,751.0,India,Assam,IND,IND,IND.4_1,20200818
0.223138,0.018585,721.0,India,Assam,IND,IND,IND.4_1,20200819
0.239231,0.01945,690.0,India,Assam,IND,IND,IND.4_1,20200820
0.244013,0.019569,699.0,India,Assam,IND,IND,IND.4_1,20200821
0.260713,0.019712,717.0,India,Assam,IND,IND,IND.4_1,20200822
0.270921,0.020252,691.0,India,Assam,IND,IND,IND.4_1,20200823
0.252911,0.019413,715.0,India,Assam,IND,IND,IND.4_1,20200824
0.242397,0.018746,712.0,India,Assam,IND,IND,IND.4_1,20200825
0.246266,0.018897,735.0,India,Assam,IND,IND,IND.4_1,20200826
0.244584,0.018657,738.0,India,Assam,IND,IND,IND.4_1,20200827
0.246844,0.018643,736.0,India,Assam,IND,IND,IND.4_1,20200828
0.241992,0.018408,754.0,India,Assam,IND,IND,IND.4_1,20200829
0.238495,0.018487,757.0,India,Assam,IND,IND,IND.4_1,20200830
0.231318,0.018499,745.0,India,Assam,IND,IND,IND.4_1,20200831
0.237597,0.018835,741.0,India,Assam,IND,IND,IND.4_1,20200901
0.230966,0.018717,716.0,India,Assam,IND,IND,IND.4_1,20200902
0.226213,0.018567,734.0,India,Assam,IND,IND,IND.4_1,20200903
0.219766,0.01835,742.0,India,Assam,IND,IND,IND.4_1,20200904
0.213149,0.01869,693.0,India,Assam,IND,IND,IND.4_1,20200905
0.226178,0.018647,708.0,India,Assam,IND,IND,IND.4_1,20200906
0.224072,0.018365,719.0,India,Assam,IND,IND,IND.4_1,20200907
0.231751,0.018485,720.0,India,Assam,IND,IND,IND.4_1,20200908
0.240252,0.018842,723.0,India,Assam,IND,IND,IND.4_1,20200909
0.249545,0.019071,719.0,India,Assam,IND,IND,IND.4_1,20200910
0.250315,0.019058,735.0,India,Assam,IND,IND,IND.4_1,20200911
0.241974,0.018364,757.0,India,Assam,IND,IND,IND.4_1,20200912
0.232677,0.018108,752.0,India,Assam,IND,IND,IND.4_1,20200913
0.241734,0.018608,742.0,India,Assam,IND,IND,IND.4_1,20200914
0.239606,0.018608,744.0,India,Assam,IND,IND,IND.4_1,20200915
0.235942,0.018739,742.0,India,Assam,IND,IND,IND.4_1,20200916
0.228564,0.018811,720.0,India,Assam,IND,IND,IND.4_1,20200917
0.219119,0.018407,686.0,India,Assam,IND,IND,IND.4_1,20200918
0.224267,0.018885,669.0,India,Assam,IND,IND,IND.4_1,20200919
0.22703,0.019504,646.0,India,Assam,IND,IND,IND.4_1,20200920
0.234662,0.019867,630.0,India,Assam,IND,IND,IND.4_1,20200921
0.23396,0.019696,636.0,India,Assam,IND,IND,IND.4_1,20200922
0.232756,0.019522,626.0,India,Assam,IND,IND,IND.4_1,20200923
0.221,0.018885,623.0,India,Assam,IND,IND,IND.4_1,20200924
0.210772,0.018572,630.0,India,Assam,IND,IND,IND.4_1,20200925
0.212235,0.018759,627.0,India,Assam,IND,IND,IND.4_1,20200926
0.211468,0.018525,638.0,India,Assam,IND,IND,IND.4_1,20200927
0.223407,0.01906,633.0,India,Assam,IND,IND,IND.4_1,20200928
0.216695,0.019349,611.0,India,Assam,IND,IND,IND.4_1,20200929
0.210384,0.019375,596.0,India,Assam,IND,IND,IND.4_1,20200930
0.216492,0.019711,582.0,India,Assam,IND,IND,IND.4_1,20201001
0.238739,0.021,576.0,India,Assam,IND,IND,IND.4_1,20201002
0.248302,0.021624,552.0,India,Assam,IND,IND,IND.4_1,20201003
0.249185,0.022094,515.0,India,Assam,IND,IND,IND.4_1,20201004
0.228936,0.021723,510.0,India,Assam,IND,IND,IND.4_1,20201005
0.2297,0.021297,509.0,India,Assam,IND,IND,IND.4_1,20201006
0.259479,0.021908,507.0,India,Assam,IND,IND,IND.4_1,20201007
0.263602,0.02241,511.0,India,Assam,IND,IND,IND.4_1,20201008
0.276343,0.02324,482.0,India,Assam,IND,IND,IND.4_1,20201009
0.26952,0.023093,481.0,India,Assam,IND,IND,IND.4_1,20201010
0.266503,0.023056,488.0,India,Assam,IND,IND,IND.4_1,20201011
0.263414,0.023144,473.0,India,Assam,IND,IND,IND.4_1,20201012
0.276824,0.024256,454.0,India,Assam,IND,IND,IND.4_1,20201013
0.25903,0.024625,424.0,India,Assam,IND,IND,IND.4_1,20201014
0.28257,0.025897,392.0,India,Assam,IND,IND,IND.4_1,20201015
0.27535,0.025881,387.0,India,Assam,IND,IND,IND.4_1,20201016
0.286153,0.026032,383.0,India,Assam,IND,IND,IND.4_1,20201017
0.28375,0.026042,373.0,India,Assam,IND,IND,IND.4_1,20201018
0.298673,0.026893,363.0,India,Assam,IND,IND,IND.4_1,20201019
0.300924,0.027343,359.0,India,Assam,IND,IND,IND.4_1,20201020
0.291844,0.026476,365.0,India,Assam,IND,IND,IND.4_1,20201021
0.291171,0.026453,374.0,India,Assam,IND,IND,IND.4_1,20201022
0.283878,0.025753,373.0,India,Assam,IND,IND,IND.4_1,20201023
0.275712,0.026074,358.0,India,Assam,IND,IND,IND.4_1,20201024
0.303176,0.027698,340.0,India,Assam,IND,IND,IND.4_1,20201025
0.300831,0.028358,320.0,India,Assam,IND,IND,IND.4_1,20201026
0.293008,0.028538,307.0,India,Assam,IND,IND,IND.4_1,20201027
0.30407,0.029136,317.0,India,Assam,IND,IND,IND.4_1,20201028
0.300486,0.028539,333.0,India,Assam,IND,IND,IND.4_1,20201029
0.321431,0.030458,310.0,India,Assam,IND,IND,IND.4_1,20201030
0.320366,0.030542,304.0,India,Assam,IND,IND,IND.4_1,20201031
0.301462,0.029142,313.0,India,Assam,IND,IND,IND.4_1,20201101
0.327884,0.028837,335.0,India,Assam,IND,IND,IND.4_1,20201102
0.349793,0.02906,337.0,India,Assam,IND,IND,IND.4_1,20201103
0.353258,0.031125,293.0,India,Assam,IND,IND,IND.4_1,20201104
0.36253,0.032637,260.0,India,Assam,IND,IND,IND.4_1,20201105
0.346259,0.031355,277.0,India,Assam,IND,IND,IND.4_1,20201106
0.358362,0.03223,274.0,India,Assam,IND,IND,IND.4_1,20201107
0.378004,0.033638,269.0,India,Assam,IND,IND,IND.4_1,20201108
0.34998,0.033781,251.0,India,Assam,IND,IND,IND.4_1,20201109
0.3404,0.033663,244.0,India,Assam,IND,IND,IND.4_1,20201110
0.339401,0.032302,262.0,India,Assam,IND,IND,IND.4_1,20201111
0.367274,0.032141,274.0,India,Assam,IND,IND,IND.4_1,20201112
0.377249,0.033348,255.0,India,Assam,IND,IND,IND.4_1,20201113
0.374706,0.033694,259.0,India,Assam,IND,IND,IND.4_1,20201114
0.38823,0.034847,242.0,India,Assam,IND,IND,IND.4_1,20201115
0.369928,0.033312,257.0,India,Assam,IND,IND,IND.4_1,20201116
0.3534,0.032309,272.0,India,Assam,IND,IND,IND.4_1,20201117
0.32621,0.029712,318.0,India,Assam,IND,IND,IND.4_1,20201118
0.29136,0.027833,347.0,India,Assam,IND,IND,IND.4_1,20201119
0.294316,0.026567,386.0,India,Assam,IND,IND,IND.4_1,20201120
0.309434,0.025644,422.0,India,Assam,IND,IND,IND.4_1,20201121
0.299984,0.02517,438.0,India,Assam,IND,IND,IND.4_1,20201122
0.334662,0.049473,146.0,India,Assam,IND,IND,IND.4_1,20201124
0.308393,0.037296,226.0,India,Assam,IND,IND,IND.4_1,20201125
0.2964,0.031752,307.0,India,Assam,IND,IND,IND.4_1,20201126
0.281625,0.027001,395.0,India,Assam,IND,IND,IND.4_1,20201127
0.290513,0.024989,472.0,India,Assam,IND,IND,IND.4_1,20201128
0.292117,0.023108,557.0,India,Assam,IND,IND,IND.4_1,20201129
0.295078,0.022746,572.0,India,Assam,IND,IND,IND.4_1,20201130
0.302607,0.022819,558.0,India,Assam,IND,IND,IND.4_1,20201201
0.320244,0.023474,552.0,India,Assam,IND,IND,IND.4_1,20201202
0.322895,0.023633,543.0,India,Assam,IND,IND,IND.4_1,20201203
0.320402,0.023595,547.0,India,Assam,IND,IND,IND.4_1,20201204
0.338539,0.023329,561.0,India,Assam,IND,IND,IND.4_1,20201205
0.33849,0.023079,571.0,India,Assam,IND,IND,IND.4_1,20201206
0.330678,0.022869,566.0,India,Assam,IND,IND,IND.4_1,20201207
0.328143,0.023048,557.0,India,Assam,IND,IND,IND.4_1,20201208
0.313101,0.022413,564.0,India,Assam,IND,IND,IND.4_1,20201209
0.32559,0.022671,555.0,India,Assam,IND,IND,IND.4_1,20201210
0.33779,0.023296,533.0,India,Assam,IND,IND,IND.4_1,20201211
0.314844,0.023713,491.0,India,Assam,IND,IND,IND.4_1,20201212
0.30573,0.024076,456.0,India,Assam,IND,IND,IND.4_1,20201213
0.299378,0.023677,464.0,India,Assam,IND,IND,IND.4_1,20201214
0.295762,0.023381,463.0,India,Assam,IND,IND,IND.4_1,20201215
0.296701,0.023388,464.0,India,Assam,IND,IND,IND.4_1,20201216
0.284847,0.022803,481.0,India,Assam,IND,IND,IND.4_1,20201217
0.285428,0.023052,464.0,India,Assam,IND,IND,IND.4_1,20201218
0.293607,0.022808,500.0,India,Assam,IND,IND,IND.4_1,20201219
0.318012,0.023314,500.0,India,Assam,IND,IND,IND.4_1,20201220
0.321738,0.023823,482.0,India,Assam,IND,IND,IND.4_1,20201221
0.343819,0.024234,489.0,India,Assam,IND,IND,IND.4_1,20201222
0.334824,0.024258,472.0,India,Assam,IND,IND,IND.4_1,20201223
0.356629,0.025355,450.0,India,Assam,IND,IND,IND.4_1,20201224
0.364942,0.026165,443.0,India,Assam,IND,IND,IND.4_1,20201225
0.36935,0.026705,422.0,India,Assam,IND,IND,IND.4_1,20201226
0.341795,0.02651,424.0,India,Assam,IND,IND,IND.4_1,20201227
0.339258,0.026891,408.0,India,Assam,IND,IND,IND.4_1,20201228
0.321117,0.026174,410.0,India,Assam,IND,IND,IND.4_1,20201229
0.325511,0.026617,404.0,India,Assam,IND,IND,IND.4_1,20201230
0.297848,0.026004,395.0,India,Assam,IND,IND,IND.4_1,20201231
0.303874,0.026057,397.0,India,Assam,IND,IND,IND.4_1,20210101
0.307187,0.026712,384.0,India,Assam,IND,IND,IND.4_1,20210102
0.325443,0.026873,380.0,India,Assam,IND,IND,IND.4_1,20210103
0.350035,0.027242,386.0,India,Assam,IND,IND,IND.4_1,20210104
0.328442,0.027321,370.0,India,Assam,IND,IND,IND.4_1,20210105
0.347948,0.027758,376.0,India,Assam,IND,IND,IND.4_1,20210106
0.383428,0.028574,375.0,India,Assam,IND,IND,IND.4_1,20210107
0.355482,0.027486,375.0,India,Assam,IND,IND,IND.4_1,20210108
0.347033,0.026938,381.0,India,Assam,IND,IND,IND.4_1,20210109
0.350295,0.027653,367.0,India,Assam,IND,IND,IND.4_1,20210110
0.331004,0.027735,351.0,India,Assam,IND,IND,IND.4_1,20210111
0.330582,0.027962,343.0,India,Assam,IND,IND,IND.4_1,20210112
0.34819,0.028871,322.0,India,Assam,IND,IND,IND.4_1,20210113
0.344098,0.028674,320.0,India,Assam,IND,IND,IND.4_1,20210114
0.353464,0.030027,302.0,India,Assam,IND,IND,IND.4_1,20210115
0.341462,0.029904,293.0,India,Assam,IND,IND,IND.4_1,20210116
0.334955,0.029367,298.0,India,Assam,IND,IND,IND.4_1,20210117
0.342209,0.028461,324.0,India,Assam,IND,IND,IND.4_1,20210118
0.360782,0.029438,322.0,India,Assam,IND,IND,IND.4_1,20210119
0.342891,0.029033,328.0,India,Assam,IND,IND,IND.4_1,20210120
0.33353,0.028654,335.0,India,Assam,IND,IND,IND.4_1,20210121
0.341331,0.028507,368.0,India,Assam,IND,IND,IND.4_1,20210122
0.352736,0.02949,407.0,India,Assam,IND,IND,IND.4_1,20210123
0.352597,0.030981,414.0,India,Assam,IND,IND,IND.4_1,20210124
0.344336,0.032113,414.0,India,Assam,IND,IND,IND.4_1,20210125
0.34392,0.03264,406.0,India,Assam,IND,IND,IND.4_1,20210126
0.348728,0.033626,414.0,India,Assam,IND,IND,IND.4_1,20210127
0.344824,0.035173,415.0,India,Assam,IND,IND,IND.4_1,20210128
0.365099,0.035558,410.0,India,Assam,IND,IND,IND.4_1,20210129
0.353589,0.034596,376.0,India,Assam,IND,IND,IND.4_1,20210130
0.345034,0.033238,367.0,India,Assam,IND,IND,IND.4_1,20210131
0.380632,0.035402,329.0,India,Assam,IND,IND,IND.4_1,20210201
0.390922,0.036673,336.0,India,Assam,IND,IND,IND.4_1,20210202
0.397548,0.035923,337.0,India,Assam,IND,IND,IND.4_1,20210203
0.40179,0.036307,330.0,India,Assam,IND,IND,IND.4_1,20210204
0.366001,0.034916,336.0,India,Assam,IND,IND,IND.4_1,20210205
0.401352,0.036847,330.0,India,Assam,IND,IND,IND.4_1,20210206
0.411642,0.03689,332.0,India,Assam,IND,IND,IND.4_1,20210207
0.36041,0.034552,355.0,India,Assam,IND,IND,IND.4_1,20210208
0.33909,0.032903,355.0,India,Assam,IND,IND,IND.4_1,20210209
0.309579,0.033598,342.0,India,Assam,IND,IND,IND.4_1,20210210
0.276962,0.032123,343.0,India,Assam,IND,IND,IND.4_1,20210211
0.270073,0.031105,344.0,India,Assam,IND,IND,IND.4_1,20210212
0.252194,0.031038,355.0,India,Assam,IND,IND,IND.4_1,20210213
0.253052,0.031327,357.0,India,Assam,IND,IND,IND.4_1,20210214
0.310765,0.03424,367.0,India,Assam,IND,IND,IND.4_1,20210215
0.33874,0.036539,356.0,India,Assam,IND,IND,IND.4_1,20210216
0.347795,0.036188,357.0,India,Assam,IND,IND,IND.4_1,20210217
0.34806,0.035831,357.0,India,Assam,IND,IND,IND.4_1,20210218
0.361957,0.03678,343.0,India,Assam,IND,IND,IND.4_1,20210219
0.370847,0.03687,340.0,India,Assam,IND,IND,IND.4_1,20210220
0.37394,0.035679,334.0,India,Assam,IND,IND,IND.4_1,20210221
0.344335,0.03353,341.0,India,Assam,IND,IND,IND.4_1,20210222
0.343332,0.03353,374.0,India,Assam,IND,IND,IND.4_1,20210223
0.318324,0.030765,394.0,India,Assam,IND,IND,IND.4_1,20210224
0.320309,0.03066,411.0,India,Assam,IND,IND,IND.4_1,20210225
0.318887,0.030658,430.0,India,Assam,IND,IND,IND.4_1,20210226
0.328749,0.03086,420.0,India,Assam,IND,IND,IND.4_1,20210227
0.308741,0.03027,422.0,India,Assam,IND,IND,IND.4_1,20210228
0.317253,0.031753,407.0,India,Assam,IND,IND,IND.4_1,20210301
0.324039,0.03104,381.0,India,Assam,IND,IND,IND.4_1,20210302
0.337919,0.033158,365.0,India,Assam,IND,IND,IND.4_1,20210303
0.373151,0.034573,366.0,India,Assam,IND,IND,IND.4_1,20210304
0.37805,0.035853,343.0,India,Assam,IND,IND,IND.4_1,20210305
0.362785,0.035454,351.0,India,Assam,IND,IND,IND.4_1,20210306
0.37206,0.037059,360.0,India,Assam,IND,IND,IND.4_1,20210307
0.383501,0.035925,368.0,India,Assam,IND,IND,IND.4_1,20210308
0.371783,0.036254,387.0,India,Assam,IND,IND,IND.4_1,20210309
0.379447,0.036595,393.0,India,Assam,IND,IND,IND.4_1,20210310
0.351495,0.035101,373.0,India,Assam,IND,IND,IND.4_1,20210311
0.372902,0.035122,375.0,India,Assam,IND,IND,IND.4_1,20210312
0.347905,0.034319,379.0,India,Assam,IND,IND,IND.4_1,20210313
0.34928,0.033598,375.0,India,Assam,IND,IND,IND.4_1,20210314
0.328769,0.034673,376.0,India,Assam,IND,IND,IND.4_1,20210315
0.339552,0.034901,366.0,India,Assam,IND,IND,IND.4_1,20210316
0.361269,0.035379,375.0,India,Assam,IND,IND,IND.4_1,20210317
0.371624,0.035979,388.0,India,Assam,IND,IND,IND.4_1,20210318
0.344524,0.035373,402.0,India,Assam,IND,IND,IND.4_1,20210319
0.345424,0.033552,416.0,India,Assam,IND,IND,IND.4_1,20210320
0.330254,0.032978,427.0,India,Assam,IND,IND,IND.4_1,20210321
0.32288,0.030754,446.0,India,Assam,IND,IND,IND.4_1,20210322
0.312464,0.028891,493.0,India,Assam,IND,IND,IND.4_1,20210323
0.291148,0.027669,502.0,India,Assam,IND,IND,IND.4_1,20210324
0.264503,0.026154,519.0,India,Assam,IND,IND,IND.4_1,20210325
0.273546,0.026535,524.0,India,Assam,IND,IND,IND.4_1,20210326
0.280929,0.028042,518.0,India,Assam,IND,IND,IND.4_1,20210327
0.285267,0.028121,507.0,India,Assam,IND,IND,IND.4_1,20210328
0.269242,0.027629,494.0,India,Assam,IND,IND,IND.4_1,20210329
0.260388,0.028145,459.0,India,Assam,IND,IND,IND.4_1,20210330
0.288786,0.030021,439.0,India,Assam,IND,IND,IND.4_1,20210331
0.312331,0.031747,420.0,India,Assam,IND,IND,IND.4_1,20210401
0.322728,0.031878,400.0,India,Assam,IND,IND,IND.4_1,20210402
0.317968,0.030991,391.0,India,Assam,IND,IND,IND.4_1,20210403
0.326591,0.031699,409.0,India,Assam,IND,IND,IND.4_1,20210404
0.349769,0.033883,415.0,India,Assam,IND,IND,IND.4_1,20210405
0.326707,0.031203,434.0,India,Assam,IND,IND,IND.4_1,20210406
0.284315,0.028483,475.0,India,Assam,IND,IND,IND.4_1,20210407
0.28377,0.028255,491.0,India,Assam,IND,IND,IND.4_1,20210408
0.266502,0.026494,521.0,India,Assam,IND,IND,IND.4_1,20210409
