series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16
S2,0.0,0.0,457.85616515242117,1334.7037129445066,2594.5280762540424,4203.95862736739,6132.078101395519,8350.24600988411,10831.934795440662,13552.577715238516,16489.4275759495,19621.425530309196,22929.079211076525,26394.349532657245,30000.54553892001,33732.22671980754,37575.11226013615,41515.996721913485,45542.67169683462,49643.852998523595,53809.11299473374,58028.8177082605,62294.06834190534,66596.64690760577,70928.96566295576,75284.02007991623,79655.34509068767,84036.97437460601,88423.40246764425,92809.54949276404,97190.72832506469,101562.6140205139,105921.21535110136,110262.84830260936,114584.11140390772,118881.86276881091,123153.19874312062,127395.43406054613,131606.083421752,135782.8444208206,139923.5817528998,144026.31264568152,148089.19346554446,152110.5074565976,156088.65357735398,160022.1364052152,163909.55708320584,167749.60528631578,171541.052186248,175282.7443932142,178973.59885158943,182612.59866270685,186198.78980288294,189731.2786980379,193209.23060822592,196631.86876632017,199998.47420540443,203308.38619957375,206561.00323337404,209755.7844065635,212892.25117381208,215969.98931387244,218988.65102008008,221947.95700408312,224847.6985076311,227687.7391230763,230468.01633181435,233188.54268091102,235849.40653119687,238450.77232463777,240992.88033420875,243476.04587520863,245900.65797235197,248267.1774915306,250576.1347583815,252828.12669737585,255023.81353480002,257163.9151165916,259249.2068974842,261280.51566135683,263258.7150342077,265184.7208509604,267059.48643560056,268883.99785116775,270659.26917216607,272386.33782724023,274066.26005474804,275700.10650834534,277288.9580440812,278833.9017149402,280336.02699338796,281796.4222373877,283216.17141062446,284596.35106336186,285938.0275764846,287242.2546678725,288510.0711573001,289742.4989835506,290940.5414653552,292105.18179608876,293237.381760839,294338.0806634885,295408.1944507654,296448.6150198031,297460.20969555713,298443.82086443563,299400.2657506727,300330.3363222806,301234.79931383824,302114.39635388314,302969.84418524447,303801.8349672816,304611.03664964763,305398.0934078708,306163.62613173114,306908.23295808694,307632.4898404759,308336.9511484679,309022.150290376,309688.60035353404,310336.79475692724,310967.20791150216,311580.29588399467,312176.4970605925,312756.2328071927,313319.9081234273,313867.91228800867,314400.61949329544,314918.3894672983,315421.56808163424,315910.48794420063,316385.46897557785,316846.8189683813,317294.8341289751,317729.7996011279,318151.98997134296,318561.6697557253,318959.0938683657,319344.50807132194,319718.1494063649,320080.2466087308,320431.02050318674,320770.6843827673,321099.44437058596,321417.4997651599,321725.0433697169,322022.2618059732,322309.33581288974,322586.44053092395,322853.74577230134,323111.4162778361,323359.61196082685,323598.4881385521,323828.19575188396,324048.8815735312,324260.6884054122,324463.75526564865,324658.21756565745,324844.2072778059,325021.853094081,325191.28057620896,325352.61229764734,325505.9679778556,325651.4646092348,325789.2165771139,325919.33577314136
E2,0.0,0.0,0.0,0.003590666277662105,0.01354118346526466,0.03262084814614759,0.0638228138682416,0.11041185059927884,0.17594127214440802,0.26427972523286447,0.3796533672278283,0.5266997560578819,0.7105291501440752,0.9367903941876632,1.2117400440456487,1.5423143736326266,1.9362044398945846,2.401934601968147,2.948944925505331,3.587677838513554,4.329669289973615,5.187644521044311,6.175618399987472,7.309000097066987,8.604701681609125,10.081250005501895,11.758900990568751,13.659755156613873,15.80787290826491,18.229387738723627,20.952615105113612,24.008154282851358,27.42898001702621,31.250520261475017,35.51071573871044,40.2500564777583,45.51158990870326,51.34089453425381,57.78601268796407,64.8973354605118,72.72743257094263,81.33081982674801,90.7636569081902,101.0833685853134,112.34818318862877,124.61658326210103,137.94666487824256,152.39540412555533,168.01783180488036,184.86612038429155,202.9885907206742,222.42864988107314,243.22367546811083,265.40386600914405,288.9910810072778,313.99769794113274,340.4255165868525,368.26474326417565,397.49308873862685,428.0750133419003,459.96115125953696,493.0879428144244,527.3774989739783,562.7377163543483,599.062653909785,636.2331745882124,674.1178468801054,712.5740928015709,751.4495608578433,790.5836953314354,829.8094671793598,868.9552271797211,907.8466389206959,946.3086478551356,984.1674429328555,1021.2523691603949,1057.3977526392769,1092.444603956775,1126.2421709711466,1158.6493177554855,1189.5357124554143,1218.7828128116912,1246.2846438687613,1271.948367744833,1295.6946501337616,1317.4578323448,1337.1859211068218,1354.8404110509555,1370.3959567539264,1383.8399125138785,1395.1717587002709,1404.4024336416985,1411.5535896696802,1416.6567912044984,1419.7526717317846,1420.8900652521052,1420.1251263603767,1417.5204515898718,1413.1442130908051,1407.0693141512997,1399.3725745458437,1390.133952242118,1379.4358066330105,1367.3622072020376,1353.9982903869607,1339.429666383054,1323.7418767253782,1307.0199027064436,1289.3477240173477,1270.8079264405733,1251.4813569635796,1231.4468243157414,1210.780842648311,1189.557415868957,1167.847860000268,1145.7206608468646,1123.2413642203815,1100.4724959779883,1077.4735091713624,1054.3007556727503,1031.0074797372738,1007.6438310708387,984.2568950964398,960.8907382444017,937.5864662308068,914.3822934301623,891.313621590861,868.4131262831731,845.7108496077831,823.2342978269133,801.0085427088987,779.0563254998807,757.3981625525876,736.0524517515571,715.0355789764681,694.3620239403951,674.044464827825,654.0938812382973,634.5196550157509,615.3296686113176,596.5304006886935,578.1270187366497,560.1234685030612,542.5225601093753,525.3260507440643,508.53472386866537,492.14846490084034,476.16633336583885,460.5866315311313,445.4069695591155,430.6243272299826,416.23511230133516,402.2352155832471,388.62006281738695,375.38466345681843,362.5236564493666,350.03135313217524,337.9017773484793,326.1287028998232,314.70568844813425,303.62610998234146,292.88319096373914,282.47003026314326,272.3796280011791,262.60490940085936,253.13874675904614
I2,0.0,0.0,0.0,0.0,0.0004701227737403502,0.0021782889581127654,0.006149203955016582,0.01365828996519269,0.02623270711210727,0.04565445017698545,0.07396652616668684,0.11348380308547307,0.16680941982750558,0.23685696121597744,0.32687820434453535,0.44049609275089213,0.5817425955228226,0.7551011787277118,0.9655537059770647,1.2186316666032089,1.5204716918781092,1.877875358053414,2.2983732895461997,2.7902935673611555,3.3628344178436747,4.026141105585708,4.791386881566797,5.670857742575713,6.678040639270776,7.827714626177789,9.136044275576003,10.620674476661181,12.300825509885183,14.197387022692212,16.333009236480965,18.73218938606841,21.421351034213643,24.428913518753163,27.785348384811826,31.523219238414022,35.67720104294243,40.28407448230612,45.38269065445054,51.01390106022752,57.22044764400932,64.04680755583385,71.53898737522353,79.74426180057775,88.71085230130096,98.48754198590251,109.12322398571308,120.66638200892623,133.16450338884553,146.66342692246843,161.2066300401288,176.83446231102377,193.58333489704125,211.48487821977147,230.56508268437477,250.84343967546658,272.33210206269183,295.0350849863452,318.9475286063463,344.0550446826894,370.3331682352214,397.7469340681238,426.25059564822135,455.787500752563,486.2901345525093,517.680336523006,549.8696929336771,582.76010189108,616.2445031656657,650.2077605546712,684.5276804880333,719.0761471352617,753.720351537853,788.3240903541889,822.7491086991746,856.8564612850129,890.5078665808592,923.5670299344066,955.900913439977,987.3809326809655,1017.884063195994,1047.2938424924553,1075.5012565371792,1102.4055027799268,1127.9146248125753,1151.9460166519239,1174.426797290466,1195.294058537619,1214.494991240407,1231.986896709127,1247.737091574983,1261.722715379214,1273.9304509522215,1284.3561681089727,1293.0045013910046,1299.8883725564165,1305.0284682897523,1308.4526832064346,1310.1955376935098,1310.29757949037,1308.8047771981624,1305.76791314042,1301.2419822028521,1295.2856024769924,1287.9604427373138,1279.330671008372,1269.462427738685,1258.4233264000259,1246.2819836809613,1233.1075808460942,1218.9694572901678,1203.9367368299745,1188.0779868466866,1171.4609100155694,1154.152068036954,1136.2166365091891,1117.7181898578904,1098.7185150527096,1079.2774526994044,1059.4527639874716,1039.3000218982804,1018.8725250318571,998.2212323886977,977.3947174428678,956.4391398610328,935.3982332560188,914.3133074103275,893.2232634622733,872.1646206128402,851.171552983006,830.2759353273759,809.5073963889762,788.8933787606421,768.4592041994371,748.228143420992,728.2214894797429,708.4586339180917,688.9571449419867,669.7328469518908,650.7999008262475,632.170884419147,613.8568727947708,595.8675177782745,578.2111264560245,560.8947383075451,543.9242006972332,527.3042424959285,511.0385456409258,495.1298144781021,479.57984276167525,464.3895782158607,449.5591845885343,435.08810115010755,420.97509961136046,407.21833845213126,393.81541466870146,380.7634129616169,368.05895239770445,355.69823059034604,343.67706545080233,331.99093457068204,320.635012301667
A2,0.0,0.0,0.0,0.0,0.00031196804044009076,0.001454514289409659,0.00413041084709035,0.009225997834503766,0.017814803607836757,0.031162241671964606,0.05073212392237121,0.0781961295456639,0.11544692549274813,0.16461518490831217,0.2280904777156174,0.30854589335190996,0.40896623986460406,0.5326796958291795,0.6833928394106726,0.8652290245719411,1.0827701095261737,1.3411015638068045,1.6458609869981755,2.003290064328369,2.4202899621430625,2.9044801296498512,3.4642604217470163,4.1088763903420205,4.8484875071100895,5.694237977692804,6.658329684311608,7.754096649085074,8.996080242540067,10.400104169746543,11.983348049534806,13.76441816045759,15.763413661625147,18.001986309666165,20.50339138889089,23.292527256292676,26.39596058470821,29.84193407732989,33.6603531388304,37.88274773971733,42.54220552136392,47.67327208248742,53.31181438901678,59.49484338510552,66.26029218048876,73.64674667394847,81.69312616626374,90.43831243463174,99.92072689149941,110.17785683015606,121.24573334974991,133.15836532049505,145.9471356459998,159.64016803761456,174.26167445417394,189.83129518620763,206.36344517592596,223.86668146091,242.34310751381645,261.7878306388171,282.18848841428206,303.52485940305485,325.76857198011794,348.8829231793532,372.82281699641055,397.5348286936486,422.9573984509809,449.0211543263395,475.649361073724,502.75848805806135,530.258886438451,558.0555630826825,586.049036421696,614.1362577219047,642.2115800865142,670.1677569061778,697.8969514499973,725.2917397822586,752.246090151808,778.6563033591528,804.4219002819522,829.4464446493585,853.6382912169491,876.9112516281035,899.1851723830218,920.3864214105379,940.4482816981464,959.3112522407845,976.9232581881906,993.2397734836635,1008.223860482667,1021.8461320150938,1034.084642114177,1044.9247121877506,1054.358699767868,1062.3857171599395,1069.0113073418108,1074.2470843569954,1078.1103452252703,1080.6236600783805,1081.8144468381192,1081.7145363067223,1080.3597330519624,1077.7893769564637,1074.045909775679,1069.1744505229801,1063.2223829829188,1056.2389581527525,1048.2749139340308,1039.3821139452311,1029.613206906593,1019.0213076618121,1007.6597005494635,995.5815655204453,982.8397271161673,969.4864261748723,955.573113919115,941.1502678944288,926.2672290757116,910.9720593317879,895.3114183377868,879.3304589471855,863.0727399783586,846.580155332053,829.8928783342371,813.0493201912043,796.0861014487091,779.0380353624789,761.9381221119753,744.8175528212523,727.7057223887523,710.6302501706281,693.617007608544,676.6901519418711,659.8721651948699,643.1838976810579,626.6446153188349,610.2720501039913,594.0824531354931,578.0906496404991,562.3100954926119,546.7529347636168,531.4300578932324,516.3511601035244,501.52479972451823,486.9584561351225,472.6585870587107,458.6306849856018,444.87933252525505,431.4082565192901,418.2203807725268,405.3178772831736,392.70221587516954,380.3742121555952,368.33407373809933,356.5814446895564,345.1154481717652,333.93472726303133,323.03748395604913,312.4215163387092,302.08425397341125,292.02279149824966
IH2,0.0,0.0,0.0,0.0,0.0,3.944864187978362e-05,0.00020933945485965215,0.0006569124105909599,0.001588309771710351,0.0032704496551160243,0.006032547139305155,0.010267656620275803,0.016434620438736558,0.025060757644578484,0.03674553477250127,0.05216536518910629,0.07207960685272606,0.09733777672894715,0.12888797126774734,0.16778647043885975,0.21520850165749061,0.27246014434713695,0.3409913620760421,0.42241015459122644,0.51849782500985,0.6312253568869828,0.7627708912125324,0.9155382841450985,1.0921767120922659,1.295601271229549,1.529014493323253,1.7959286683619888,2.100188826560763,2.445996187335716,2.8379318304515446,3.280980284400804,3.7805526590176095,4.342508873413037,4.973178446907966,5.679379230496289,6.468433360769643,7.3481796190641955,8.32698127846782,9.413728423697803,10.617833638080233,11.94921987324426,13.418299256953507,15.035941559880868,16.813431040962104,18.76241043156579,20.894810909493202,23.222767062736303,25.758516056874583,28.51428050408368,31.502134888469797,34.73385583094366,38.22075697207391,41.973509803545454,46.001952373144114,50.314888404649686,54.91987998800745,59.823037578187346,65.0288115622435,70.5397900814934,76.35650809896752,82.47727285436426,88.8980108284068,95.61214113212652,102.61047983975277,109.88117920222271,117.40970492773528,125.17885382180577,133.16881307576398,141.35726141969948,149.71951125745358,158.22868982247817,166.85595637774009,175.57075156977368,184.34107426972642,193.13378061830562,201.91489955374809,210.6499588501306,219.3043156266454,227.84348539809233,236.2334640072661,244.44103719033075,252.4340730521365,260.1817933430717,267.65502010511165,274.8263949655384,281.67056907740323,288.1643624138027,294.28689179920934,300.01966768968737,305.34666028269714,310.25433603774786,314.7316661161216,318.7701085990075,322.3635666189996,325.5083247425746,328.2029660751683,330.4482726314205,332.2471115275874,333.6043095181218,334.5265183213106,335.02207306696346,335.10084605952403,334.7740978893097,334.0543277490275,332.95512462781187,331.4910208656911,329.67734936184485,327.5301055438462,325.06581502522346,322.3014077074745,319.25409892190964,315.94127805768017,312.3804049859239,308.58891446659754,304.5841286144086,300.383177403185,296.00292710367034,291.4599164775884,286.77030049021664,281.94980125388776,277.0136658749808,271.9766308462048,266.85289260344484,261.65608385126205,256.3992552524628,251.09486207416276,245.75475538468538,240.3901774017291,235.0117606018286,229.62953021360488,224.25290973207905,218.89072910790298,213.5512352832834,208.24210476523717,202.97045794626604,197.74287490226584,192.56541241723377,187.44362200387792,182.38256870838632,177.38685050622453,172.4606181137786,167.60759505785205,162.8310978613883,158.1340562192724,153.5190330526403,148.9882443437662,144.54357866631202,140.1866163375111,135.91864812973748,131.74069348890833,127.65351821630952,123.65765157875542,119.75340281953649,115.94087704940645,112.21999050296266,108.59048515121728,105.05194266598903,101.60379773600582,98.24535073834218,94.97577977206068,91.79415206372434
IN2,0.0,0.0,0.0,0.0,0.0,2.53204002880202e-05,0.00013811439315170265,0.00044461325840772676,0.001100749541432335,0.002316829925396701,0.004361539482429371,0.00756556276964977,0.012325141856869084,0.019105882078297894,0.028447071726306693,0.04096672387096935,0.05736749277137218,0.07844357161876778,0.10508864458636226,0.13830494324783366,0.17921344300873132,0.22906522669129298,0.28925403749532025,0.36133004030246857,0.4470148071745388,0.5482175387212243,0.6670525268225603,0.8058578551901108,0.9672153217403231,1.1539715500871128,1.3692602360150536,1.6165254479542084,1.8995458676337091,2.222459817651224,2.589790876104954,3.006473824210332,3.4778806105976736,4.009845945565578,4.608692059997089,5.281252077306438,6.034891353467677,6.877526041198001,7.817638031671717,8.864285323402289,10.027106766654416,11.316320037341763,12.742711612173231,14.317617453101647,16.052893071015195,17.960871633878885,20.054308821368057,22.346313214643963,24.850261154028395,27.57969520557826,30.548205654799105,33.76929479430205,37.25622419117287,41.021845604326664,45.07841676286713,49.437403799432545,54.10927273897895,59.103273050426296,64.4272168496041,70.0872578682421,76.08767474592179,82.43066353161711,89.11614447345286,96.14158820930813,103.50186633326919,111.1891309980403,119.19272772438306,127.49914493756867,136.0920029583015,144.95208426966747,154.05740589629818,163.3833337049268,172.902737406337,182.58618404630903,192.40216685383024,202.3173655003594,212.29693314021097,222.3048050681774,232.3040234580111,242.25707243867024,252.1262177216759,261.87384510373914,271.4627924200087,280.8566698968666,290.0201643283472,298.919323054578,307.5218143312451,315.7971613236055,323.71694761594074,331.2549927785,338.38749716224646,345.09315568315,351.35324090122776,357.15165618671455,362.4749601910176,367.31236420034935,371.6557042442027,375.4993900601403,378.8403331832831,381.6778565372566,384.0135879579829,385.8513400880654,387.19697904346606,388.05828418177896,388.4448011986881,388.367690652021,387.8395738667362,386.87437801437363,385.4871819916651,383.6940645493525,381.51195594748253,378.9584942407074,376.0518871290758,372.81078014862,369.2541318234484,365.40109625833634,361.2709135188952,356.8828080258746,352.2558950813149,347.4090955471602,342.3610586114068,337.1300925025597,331.73410294963173,326.19053913157006,320.51634681617395,314.727928353572,308.8411091624183,302.87111032738875,296.832526913564,290.7393115961401,284.604763201896,278.4415197612946,272.261555676361,266.07618261896425,259.89605378628323,253.73117115454903,247.59089538817057,241.48395807864958,235.41847600591063,229.40196713348183,223.44136806808024,217.54305273333463,211.71285202640738,205.95607424497797,200.27752609027775,194.68153406949503,189.17196613781073,183.75225343649913,178.42541199888586,173.1940643104561,168.06046062302994,163.0264999356582,158.0937505667438,153.26347025286995,148.53662571993675,143.91391168149778,139.39576922767344,134.98240357573724,130.67380116045638,126.46974604855983,122.36983566734419,118.37349584245018
D2,0.0,0.0,0.0,0.0,0.0,0.0,5.425364994828933e-07,3.4215784545727755e-06,1.2456083642228767e-05,3.430008086434388e-05,7.92785192356528e-05,0.0001622440372349283,0.0003034549437506115,0.0005294799985632476,0.000874140171359882,0.0013795008848630848,0.002096930263298755,0.0030882398679526447,0.00442692465246062,0.006199518724777487,0.008507083193280508,0.011466842048959872,0.015213981770858717,0.01990363016226373,0.025713029819578594,0.032843921570620056,0.04152515314644794,0.052015528214036044,0.06460691063314053,0.07962759834150338,0.09744598054488893,0.11847449081386546,0.14317386718335764,0.17205772832330957,0.20569747220269763,0.24472750030243068,0.2898507662388286,0.34184464252954283,0.40156709305989385,0.4699631314865536,0.5480715372547221,0.6370317910293593,0.7380911801015515,0.8526120117146346,0.9820788582955551,1.1281057433693324,1.2924431606456335,1.4769848016498128,1.6837738496780454,1.9150086802473414,2.1730477911608057,2.460413769506512,2.7797960891543863,3.1340525215040236,3.5262089353319697,3.959457259588908,4.437151386892208,4.962800806165172,5.540061771174377,6.17272583818994,6.864705640945086,7.620017814467182,8.442763030766663,9.337103167951275,10.307235698792194,11.357365453398039,12.491673981373848,13.71428680928347,15.029238956836917,16.44043913736959,17.951633122325948,19.566366793282995,21.287949436577172,23.119417853324933,25.063501860598056,27.122591747379072,29.298708221950154,31.59347534642856,34.008096900664135,36.543336553526984,39.1995021469552,41.97643431945338,44.8734996135905,47.88958812898617,51.02311570072271,54.27203050528792,57.63382392396511,61.105545428631174,64.68382119842065,68.36487612850857,72.14455885483629,76.01836939108503,79.98148895642105,84.02881156405348,88.15497694080882,92.35440435591241,96.62132695203785,100.94982619242782,105.33386606346117,109.7673267014032,114.24403714422533,118.75780694337212,123.30245640532219,127.87184526795515,132.45989965142238,137.06063715684343,141.66819001823612,146.27682624325303,150.88096870625347,155.47521218278104,160.05433833751533,164.61332869816064,169.14737566552242,173.65189162524894,178.12251623946963,182.5551220069608,186.94581818865677,191.29095320146462,195.58711558760152,199.8311336692413,204.02007399930608,208.15123871895617,212.22216193088593,216.23060519509787,220.17455225055662,224.05220306216984,227.86196728803932,231.60245725699997,235.27248054122745,238.87103220325096,242.39728679114288,245.85059015005191,249.23045111266748,252.5365331257074,255.7686458641581,258.9267368798043,262.0108833255973,265.0212837926491,267.9582502921274,270.82220041006997,273.61364965915146,276.3332040477181,278.9815528829632,281.5594618219397,284.0677661811946,286.50736451315294,288.8792124549716,291.18431685340806,293.42373016730335,295.5985451475423,297.7098897928205,299.75892257819993,301.746827952264,303.67481209767215,305.5440989490541,307.35592646146205,309.1115431220002,310.8122046967703,312.4591712048917,314.05370411107003,315.59706372798706,317.0905068196561,318.53528439683026,319.93263969554613,321.2838063299383,322.5900066105517
R2,0.0,0.0,0.0,0.0,0.0,3.395308130205627e-05,0.00020913191084291508,0.0007488936432933924,0.0020381473617425757,0.0046710522708329994,0.009500649027688601,0.017690392015672764,0.03076784239270621,0.05068103524607829,0.07985822108433176,0.12127180240412411,0.17850735393364825,0.2558386473210048,0.35830961238451053,0.4918241685352074,0.6632448586222115,0.8805012169692322,1.1527088050656125,1.4902998518547799,1.905166439293673,2.410817175535023,3.0225482948604263,3.757630112087448,4.63550973592943,5.678030906668851,6.909671764092979,8.357801267107392,10.05295487154659,12.029129921792617,14.324101018873325,16.979755386425946,20.042447959787285,23.56337556601737,27.59896913763098,32.21130240451464,37.46851493222333,43.44524671731138,50.22308081031807,57.890989615952826,66.5457796227783,76.29252835032958,87.2450062841474,99.52607551833245,113.26805576691237,128.6130473721882,145.71319996970604,164.73091461147064,185.83896645306942,209.22053463243432,235.06912576632442,263.5883776232949,294.99173005349587,329.5019512135291,367.35050855505784,408.77677597003134,454.02707090546266,503.3535181568837,557.0127403779438,615.2643790352244,678.3694534991143,746.5885700787154,820.1799969488181,899.3976249357544,984.4888378771391,1075.6923196016435,1173.235827353023,1277.3339635897944,1388.1859794349816,1505.9736435657808,1630.859209990456,1762.983516963351,1902.4642472763358,2049.394377405161,2203.840839577693,2365.8434168848553,2535.4138872061944,2712.535427110609,2897.1622821609308,3089.219705336344,3288.6041607171287,3495.183785265949,3708.799097585767,3929.2639390142303,4156.366629385597,4389.871317291481,4629.519502719286,4875.031708542834,5126.109276468745,5382.436262676518,5643.681408491735,5909.500161953745,6179.536727029766,6453.426118431335,6730.796201450247,7011.269697893779,7294.466141009782,7580.003764200603,7867.501310284953,8156.579750037226,8446.863900678254,8737.983936879138,9029.57678864479,9321.287422145699,9612.770001149138,9903.688928153391,10193.719765642943,10482.55003905535,10769.879924080764,11055.422821804897,11338.905825959533,11620.070087167529,11898.671079568816,12174.478775598442,12447.27773496631,12716.867114070308,12983.060602169626,13245.686290662901,13504.586481765771,13759.617442773606,14010.649111936347,14257.56476177166,14500.260625407655,14738.645491284295,14972.640271259728,15202.177546869834,15427.201098181644,15647.665419368368,15863.535224819665,16074.78494928894,16281.398245272801,16483.367480518857,16680.69323826876,16873.38382256554,17061.454770689015,17244.928374531304,17423.833212487265,17598.203693211748,17768.07961238788,17933.505723457572,18094.531323087347,18251.209851978765,18403.59851148326,18551.757896345018,18695.751643772695,18835.646098930123,18971.50999683757,19103.41416058743,19231.43121570111,19355.635320386584,19476.10191139762,19592.907465146076,19706.12927367619,19815.84523507504,19922.13365786461,20025.073078898327,20124.74209426765,20221.219202711734,20314.582661015043,20404.91035087345,20492.279656708408,20576.767353910807
G2,0.0,0.0,0.0,0.0,0.0004701227737403502,0.0022430580002805694,0.006514076921653251,0.014870341738106174,0.02932646810675746,0.05236230393213254,0.08696421562822798,0.13667189667098467,0.20563223191203062,0.2986611878378925,0.4213143291973759,0.579966386088028,0.7819002488428484,1.035405791107916,1.3498889733643906,1.7359917355761896,2.205723235610484,2.772603022975773,3.4518167517994423,4.260385030568696,5.217345976863848,6.3439519906090815,7.6638811761312535,9.203463727763904,10.991923441436485,13.061634320668404,15.448392004230428,18.191699448759508,21.335065947076696,24.92631814633955,29.0179212445031,33.6673079849098,38.93721243474632,44.89600482331214,51.618022933129225,59.18389468714501,67.68084566943423,77.20298437109258,87.85155698988318,99.73516266105084,112.96991909441317,127.67956778382487,143.99550729112133,162.05674264575174,182.00973870625884,204.00816546547858,228.21252381154795,254.7896412398439,283.91202849480663,315.7570901374724,350.5061845954711,388.3435323419243,429.45497442232954,474.02658752529004,522.2431660614768,574.2865861317192,630.3340706593721,690.5563791451754,755.1159492773164,824.1650208015363,897.8437744486366,976.2785201815917,1059.579969454062,1147.8416255079055,1241.1383239751065,1339.5249532406017,1443.0353802706254,1551.6816030659018,1665.453145745689,1784.3167067163683,1908.2160646466186,2037.0722412773787,2170.7839146415745,2309.2280712345,2452.2608812076487,2599.7187768673507,2751.4197117173126,2907.1645750263187,3066.7387354295424,3229.913686354548,3396.448766046792,3566.09292558089,3738.5865193968984,3913.6630945016714,4091.051156428024,4270.475892254823,4451.660833370325,4634.32944312802,4818.206617027127,5003.020085487564,5188.501711630999,5374.388678685594,5560.424563672198,5746.360295883325,5931.955000320466,6116.976727704704,6301.203073920438,6484.421692797493,6666.430706991989,6847.03902240283,7026.066552072364,7203.3443558817635,7378.714702579678,7552.031060792613,7723.158025672868,7891.971187759741,8058.356950476308,8222.212302470516,8383.444550747849,8541.971020244235,8697.718725162063,8850.624017047761,9000.632214233845,9147.697216908224,9291.78111171423,9432.853769430892,9570.892438938252,9705.881340339783,9837.811259795795,9966.679148319561,10092.487726503274,10215.245096874332,10334.964365334541,10451.663272905445,10565.36383879223,10676.092015585866,10783.877357248019,10888.7527003649,10990.75385901405,11089.919333461012,11186.290032790144,11279.909011474603,11370.821219803629,11459.073268009988,11544.71320387575,11627.790303539548,11708.3548751824,11786.458075231058,11862.151736687025,11935.488209165102,12006.520210206814,12075.300687420828,12141.882690993736,12206.31925610997,12268.663294818427,12328.967496885383,12387.28423917778,12443.665503127835,12498.16279983864,12550.82710240066,12601.708785000754,12650.857568417856,12698.322471513065,12744.151768335863,12788.392950482787,12831.09269435969,12872.29683301371,12912.050332216046,12950.397270491649,12987.380822806706,13023.043247639363,13057.425877173442
H2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
