percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,region,iso_code,gid_0,gid_1,survey_date
0.134275,0.035962,0.23622,0.037691,127.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210409
0.203952,0.053567,0.195122,0.030945,164.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210410
0.218583,0.049738,0.258278,0.035619,151.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210411
0.16026,0.036864,0.201149,0.030389,174.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210412
0.104123,0.024003,0.206522,0.029843,184.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210413
0.159328,0.033325,0.24537,0.029279,216.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210414
0.15245,0.031214,0.196721,0.025449,244.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210415
0.175111,0.042545,0.176744,0.026015,215.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210416
0.253126,0.046372,0.252918,0.027115,257.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210417
0.149033,0.028156,0.214789,0.024369,284.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210418
0.123016,0.032514,0.163498,0.022804,263.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210419
0.147777,0.028335,0.194539,0.023126,293.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210420
0.173917,0.042145,0.170213,0.02238,282.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210421
0.196958,0.040435,0.18638,0.023314,279.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210422
0.154632,0.032054,0.201413,0.02384,283.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210423
0.11505,0.025536,0.153614,0.019789,332.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210424
0.132843,0.024669,0.1875,0.022386,304.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210425
0.148876,0.027307,0.159218,0.019337,358.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210426
0.131764,0.029093,0.146739,0.018445,368.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210427
0.121485,0.022633,0.173633,0.021479,311.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210428
0.174741,0.031664,0.176119,0.020812,335.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210429
0.158241,0.036091,0.164286,0.022144,280.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210430
0.191228,0.033229,0.216495,0.024143,291.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210501
0.152174,0.033469,0.18956,0.020544,364.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210502
0.154604,0.030195,0.162465,0.019523,357.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210503
0.178111,0.03704,0.171429,0.020145,350.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210504
0.137084,0.030787,0.151099,0.018772,364.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210505
0.115512,0.024499,0.121951,0.017035,369.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210506
0.116754,0.02293,0.167665,0.020441,334.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210507
0.168481,0.038044,0.160377,0.020578,318.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210508
0.107107,0.024008,0.112179,0.017867,312.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210509
0.123671,0.024123,0.172956,0.021209,318.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210510
0.098639,0.01996,0.129944,0.017871,354.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210511
0.11031,0.029616,0.124224,0.018381,322.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210512
0.122843,0.030681,0.131757,0.019659,296.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210513
0.082868,0.017497,0.116838,0.018831,291.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210514
0.107652,0.021986,0.142857,0.020408,294.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210515
0.149208,0.035373,0.142424,0.019239,330.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210516
0.138165,0.030423,0.137931,0.020249,290.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210517
0.114815,0.023046,0.12945,0.019097,309.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210518
0.133686,0.033241,0.164384,0.025044,219.0,India,Andhra Pradesh,IND,IND,IND.2_1,20210519
0.181093,0.035217,0.177083,0.02755,192.0,India,Assam,IND,IND,IND.4_1,20200715
0.256929,0.042416,0.263441,0.032299,186.0,India,Assam,IND,IND,IND.4_1,20200716
0.237444,0.038964,0.276042,0.032262,192.0,India,Assam,IND,IND,IND.4_1,20200717
0.129858,0.028253,0.145946,0.025957,185.0,India,Assam,IND,IND,IND.4_1,20200718
0.172447,0.038257,0.172222,0.028143,180.0,India,Assam,IND,IND,IND.4_1,20200719
0.136646,0.028693,0.15544,0.026081,193.0,India,Assam,IND,IND,IND.4_1,20200720
0.27171,0.04047,0.262295,0.032517,183.0,India,Assam,IND,IND,IND.4_1,20200721
0.28126,0.044671,0.275449,0.03457,167.0,India,Assam,IND,IND,IND.4_1,20200722
0.187267,0.039409,0.211921,0.033257,151.0,India,Assam,IND,IND,IND.4_1,20200723
0.201112,0.037522,0.253521,0.036507,142.0,India,Assam,IND,IND,IND.4_1,20200724
0.18016,0.034412,0.196721,0.029386,183.0,India,Assam,IND,IND,IND.4_1,20200725
0.118223,0.024966,0.159763,0.028184,169.0,India,Assam,IND,IND,IND.4_1,20200726
0.241111,0.041957,0.216867,0.031986,166.0,India,Assam,IND,IND,IND.4_1,20200727
0.170711,0.033337,0.208556,0.02971,187.0,India,Assam,IND,IND,IND.4_1,20200728
0.131657,0.027673,0.207143,0.034251,140.0,India,Assam,IND,IND,IND.4_1,20200729
0.208291,0.041019,0.234043,0.035657,141.0,India,Assam,IND,IND,IND.4_1,20200730
0.154915,0.034711,0.182432,0.031745,148.0,India,Assam,IND,IND,IND.4_1,20200731
0.165051,0.034813,0.218978,0.035332,137.0,India,Assam,IND,IND,IND.4_1,20200801
0.160378,0.040839,0.163121,0.031115,141.0,India,Assam,IND,IND,IND.4_1,20200802
0.257944,0.049536,0.268908,0.040646,119.0,India,Assam,IND,IND,IND.4_1,20200803
0.174794,0.03891,0.188525,0.035411,122.0,India,Assam,IND,IND,IND.4_1,20200804
0.196493,0.044923,0.192661,0.037776,109.0,India,Assam,IND,IND,IND.4_1,20200805
0.172025,0.040274,0.189394,0.034104,132.0,India,Assam,IND,IND,IND.4_1,20200806
0.234293,0.050826,0.23301,0.041655,103.0,India,Assam,IND,IND,IND.4_1,20200807
0.195367,0.043846,0.216981,0.040035,106.0,India,Assam,IND,IND,IND.4_1,20200808
0.236009,0.050715,0.252101,0.039805,119.0,India,Assam,IND,IND,IND.4_1,20200810
0.147178,0.035741,0.191667,0.035932,120.0,India,Assam,IND,IND,IND.4_1,20200811
0.214991,0.04273,0.232558,0.037196,129.0,India,Assam,IND,IND,IND.4_1,20200812
0.150341,0.039493,0.16,0.03279,125.0,India,Assam,IND,IND,IND.4_1,20200813
0.185445,0.042523,0.203252,0.036285,123.0,India,Assam,IND,IND,IND.4_1,20200816
0.236934,0.05541,0.186275,0.038549,102.0,India,Assam,IND,IND,IND.4_1,20200818
0.266012,0.052486,0.316832,0.046293,101.0,India,Assam,IND,IND,IND.4_1,20200821
0.312457,0.054582,0.327434,0.044146,113.0,India,Assam,IND,IND,IND.4_1,20200822
0.217893,0.042669,0.266055,0.042326,109.0,India,Assam,IND,IND,IND.4_1,20200824
0.262054,0.049843,0.254098,0.039415,122.0,India,Assam,IND,IND,IND.4_1,20200826
0.274114,0.049752,0.274809,0.039004,131.0,India,Assam,IND,IND,IND.4_1,20200829
0.216286,0.052847,0.23,0.042083,100.0,India,Assam,IND,IND,IND.4_1,20200830
0.211663,0.047336,0.243478,0.040021,115.0,India,Assam,IND,IND,IND.4_1,20200903
0.235134,0.048073,0.271028,0.042971,107.0,India,Assam,IND,IND,IND.4_1,20200904
0.292682,0.05033,0.330435,0.043862,115.0,India,Assam,IND,IND,IND.4_1,20200906
0.15594,0.038022,0.185185,0.037378,108.0,India,Assam,IND,IND,IND.4_1,20200907
0.27803,0.054207,0.28,0.0449,100.0,India,Assam,IND,IND,IND.4_1,20200909
0.270538,0.050737,0.279279,0.042584,111.0,India,Assam,IND,IND,IND.4_1,20200910
0.242185,0.048166,0.252033,0.039149,123.0,India,Assam,IND,IND,IND.4_1,20200911
0.179244,0.041417,0.278846,0.043972,104.0,India,Assam,IND,IND,IND.4_1,20200912
0.231839,0.046095,0.245455,0.041033,110.0,India,Assam,IND,IND,IND.4_1,20200913
0.240563,0.04915,0.269231,0.043495,104.0,India,Assam,IND,IND,IND.4_1,20200922
0.207358,0.044574,0.316667,0.042465,120.0,India,Assam,IND,IND,IND.4_1,20210417
0.296712,0.066733,0.341463,0.042757,123.0,India,Assam,IND,IND,IND.4_1,20210418
0.262307,0.058569,0.304,0.041142,125.0,India,Assam,IND,IND,IND.4_1,20210419
0.198403,0.040489,0.309859,0.038807,142.0,India,Assam,IND,IND,IND.4_1,20210420
0.272201,0.054036,0.286667,0.036922,150.0,India,Assam,IND,IND,IND.4_1,20210421
0.142734,0.03521,0.22695,0.035274,141.0,India,Assam,IND,IND,IND.4_1,20210422
0.258672,0.058098,0.314516,0.041697,124.0,India,Assam,IND,IND,IND.4_1,20210423
0.279755,0.067603,0.247619,0.042123,105.0,India,Assam,IND,IND,IND.4_1,20210424
0.218863,0.054304,0.223684,0.0338,152.0,India,Assam,IND,IND,IND.4_1,20210425
0.147681,0.041782,0.182482,0.032999,137.0,India,Assam,IND,IND,IND.4_1,20210426
0.223126,0.040433,0.281481,0.038706,135.0,India,Assam,IND,IND,IND.4_1,20210427
0.22115,0.046749,0.300752,0.039764,133.0,India,Assam,IND,IND,IND.4_1,20210428
0.168584,0.038178,0.216418,0.035574,134.0,India,Assam,IND,IND,IND.4_1,20210429
0.177623,0.043024,0.216783,0.034458,143.0,India,Assam,IND,IND,IND.4_1,20210430
0.226134,0.050814,0.228346,0.037248,127.0,India,Assam,IND,IND,IND.4_1,20210501
0.147795,0.038812,0.198347,0.03625,121.0,India,Assam,IND,IND,IND.4_1,20210503
0.255504,0.050482,0.292308,0.039891,130.0,India,Assam,IND,IND,IND.4_1,20210504
0.149331,0.039068,0.212121,0.035582,132.0,India,Assam,IND,IND,IND.4_1,20210505
0.143272,0.038631,0.2,0.033218,145.0,India,Assam,IND,IND,IND.4_1,20210506
0.129982,0.033369,0.236641,0.037134,131.0,India,Assam,IND,IND,IND.4_1,20210507
0.104485,0.033099,0.167939,0.03266,131.0,India,Assam,IND,IND,IND.4_1,20210508
0.140265,0.035608,0.139706,0.029728,136.0,India,Assam,IND,IND,IND.4_1,20210509
0.099289,0.035578,0.126126,0.031511,111.0,India,Assam,IND,IND,IND.4_1,20210510
0.27975,0.065211,0.227642,0.037808,123.0,India,Assam,IND,IND,IND.4_1,20210511
0.198816,0.061297,0.182482,0.032999,137.0,India,Assam,IND,IND,IND.4_1,20210512
0.20781,0.071801,0.239669,0.038807,121.0,India,Assam,IND,IND,IND.4_1,20210513
0.103464,0.028213,0.173913,0.035345,115.0,India,Assam,IND,IND,IND.4_1,20210514
0.185211,0.04352,0.203008,0.034878,133.0,India,Assam,IND,IND,IND.4_1,20210515
0.217892,0.065888,0.208696,0.037895,115.0,India,Assam,IND,IND,IND.4_1,20210516
0.158462,0.050142,0.181818,0.036775,110.0,India,Assam,IND,IND,IND.4_1,20210517
0.125832,0.04711,0.176471,0.034946,119.0,India,Assam,IND,IND,IND.4_1,20210518
0.189394,0.034104,0.189394,0.034104,132.0,India,Assam,IND,IND,IND.4_1,20210519
0.204549,0.021762,0.214797,0.020063,419.0,India,Bihar,IND,IND,IND.5_1,20200715
0.212139,0.022967,0.205752,0.019014,452.0,India,Bihar,IND,IND,IND.5_1,20200716
0.170187,0.021892,0.176322,0.019127,397.0,India,Bihar,IND,IND,IND.5_1,20200717
0.184778,0.021552,0.197397,0.018538,461.0,India,Bihar,IND,IND,IND.5_1,20200718
0.152219,0.017973,0.166348,0.016284,523.0,India,Bihar,IND,IND,IND.5_1,20200719
0.192089,0.020911,0.199593,0.018038,491.0,India,Bihar,IND,IND,IND.5_1,20200720
0.173458,0.021813,0.184729,0.01926,406.0,India,Bihar,IND,IND,IND.5_1,20200721
0.199779,0.023422,0.186158,0.019015,419.0,India,Bihar,IND,IND,IND.5_1,20200722
0.222935,0.024111,0.199115,0.018783,452.0,India,Bihar,IND,IND,IND.5_1,20200723
0.194087,0.022805,0.176471,0.017473,476.0,India,Bihar,IND,IND,IND.5_1,20200724
0.142439,0.018086,0.162281,0.017266,456.0,India,Bihar,IND,IND,IND.5_1,20200725
0.166355,0.021032,0.175214,0.017572,468.0,India,Bihar,IND,IND,IND.5_1,20200726
0.163816,0.019794,0.166667,0.016905,486.0,India,Bihar,IND,IND,IND.5_1,20200727
0.185085,0.020387,0.211538,0.018878,468.0,India,Bihar,IND,IND,IND.5_1,20200728
0.161723,0.020663,0.172018,0.018074,436.0,India,Bihar,IND,IND,IND.5_1,20200729
0.190963,0.023862,0.188144,0.019841,388.0,India,Bihar,IND,IND,IND.5_1,20200730
0.210639,0.023961,0.215736,0.020723,394.0,India,Bihar,IND,IND,IND.5_1,20200731
0.191645,0.022798,0.200993,0.019962,403.0,India,Bihar,IND,IND,IND.5_1,20200801
0.206878,0.024198,0.216146,0.021005,384.0,India,Bihar,IND,IND,IND.5_1,20200802
0.233666,0.027679,0.23569,0.024628,297.0,India,Bihar,IND,IND,IND.5_1,20200803
0.18335,0.024724,0.207483,0.023649,294.0,India,Bihar,IND,IND,IND.5_1,20200804
0.190324,0.026756,0.201439,0.024055,278.0,India,Bihar,IND,IND,IND.5_1,20200805
0.173462,0.025355,0.170807,0.020973,322.0,India,Bihar,IND,IND,IND.5_1,20200806
0.218508,0.02588,0.235294,0.023602,323.0,India,Bihar,IND,IND,IND.5_1,20200807
0.229364,0.027695,0.235484,0.024099,310.0,India,Bihar,IND,IND,IND.5_1,20200808
0.172102,0.024405,0.181818,0.021595,319.0,India,Bihar,IND,IND,IND.5_1,20200809
0.178504,0.023814,0.188679,0.02194,318.0,India,Bihar,IND,IND,IND.5_1,20200810
0.21468,0.025761,0.224189,0.022651,339.0,India,Bihar,IND,IND,IND.5_1,20200811
0.175613,0.026252,0.186851,0.022929,289.0,India,Bihar,IND,IND,IND.5_1,20200812
0.17483,0.024164,0.202206,0.024353,272.0,India,Bihar,IND,IND,IND.5_1,20200813
0.233196,0.028604,0.232143,0.025231,280.0,India,Bihar,IND,IND,IND.5_1,20200814
0.240019,0.030054,0.246324,0.026125,272.0,India,Bihar,IND,IND,IND.5_1,20200815
0.239787,0.027821,0.253289,0.024943,304.0,India,Bihar,IND,IND,IND.5_1,20200816
0.235834,0.028672,0.244681,0.0256,282.0,India,Bihar,IND,IND,IND.5_1,20200817
0.256339,0.027671,0.273312,0.025271,311.0,India,Bihar,IND,IND,IND.5_1,20200818
0.1928,0.028639,0.204918,0.025841,244.0,India,Bihar,IND,IND,IND.5_1,20200819
0.245456,0.030934,0.262745,0.027562,255.0,India,Bihar,IND,IND,IND.5_1,20200820
0.208984,0.028403,0.221374,0.025649,262.0,India,Bihar,IND,IND,IND.5_1,20200821
0.233715,0.028785,0.246528,0.025396,288.0,India,Bihar,IND,IND,IND.5_1,20200822
0.315247,0.031937,0.299652,0.027041,287.0,India,Bihar,IND,IND,IND.5_1,20200823
0.212563,0.027693,0.220588,0.025141,272.0,India,Bihar,IND,IND,IND.5_1,20200824
0.251982,0.032787,0.252101,0.028146,238.0,India,Bihar,IND,IND,IND.5_1,20200825
0.250467,0.030544,0.258427,0.026791,267.0,India,Bihar,IND,IND,IND.5_1,20200826
0.232593,0.029415,0.254098,0.027871,244.0,India,Bihar,IND,IND,IND.5_1,20200827
0.202437,0.031383,0.186047,0.026539,215.0,India,Bihar,IND,IND,IND.5_1,20200828
0.233907,0.03398,0.239362,0.03112,188.0,India,Bihar,IND,IND,IND.5_1,20200829
0.228647,0.032627,0.236453,0.029822,203.0,India,Bihar,IND,IND,IND.5_1,20200830
0.181899,0.029001,0.22449,0.029803,196.0,India,Bihar,IND,IND,IND.5_1,20200831
0.277783,0.033196,0.297674,0.031183,215.0,India,Bihar,IND,IND,IND.5_1,20200901
0.237994,0.030857,0.257261,0.028158,241.0,India,Bihar,IND,IND,IND.5_1,20200902
0.265464,0.035299,0.272727,0.03165,198.0,India,Bihar,IND,IND,IND.5_1,20200903
0.184765,0.031525,0.1875,0.027063,208.0,India,Bihar,IND,IND,IND.5_1,20200904
0.262566,0.033571,0.273973,0.030138,219.0,India,Bihar,IND,IND,IND.5_1,20200905
0.271628,0.035627,0.267606,0.030334,213.0,India,Bihar,IND,IND,IND.5_1,20200906
0.236904,0.03363,0.22381,0.028762,210.0,India,Bihar,IND,IND,IND.5_1,20200907
0.308579,0.037356,0.315,0.032846,200.0,India,Bihar,IND,IND,IND.5_1,20200908
0.230771,0.034534,0.241935,0.031401,186.0,India,Bihar,IND,IND,IND.5_1,20200909
0.311014,0.037707,0.280952,0.031016,210.0,India,Bihar,IND,IND,IND.5_1,20200910
0.330841,0.039511,0.33871,0.034702,186.0,India,Bihar,IND,IND,IND.5_1,20200911
0.300412,0.037602,0.27619,0.030854,210.0,India,Bihar,IND,IND,IND.5_1,20200912
0.308757,0.03894,0.29064,0.031869,203.0,India,Bihar,IND,IND,IND.5_1,20200913
0.229849,0.034122,0.241026,0.030629,195.0,India,Bihar,IND,IND,IND.5_1,20200914
0.298363,0.034124,0.304933,0.030829,223.0,India,Bihar,IND,IND,IND.5_1,20200915
0.244407,0.036256,0.275449,0.03457,167.0,India,Bihar,IND,IND,IND.5_1,20200916
0.297534,0.038552,0.292135,0.034085,178.0,India,Bihar,IND,IND,IND.5_1,20200917
0.265099,0.035934,0.27451,0.031245,204.0,India,Bihar,IND,IND,IND.5_1,20200918
0.277217,0.039389,0.27439,0.034843,164.0,India,Bihar,IND,IND,IND.5_1,20200919
0.306221,0.039579,0.314286,0.035093,175.0,India,Bihar,IND,IND,IND.5_1,20200920
0.242537,0.033904,0.246305,0.03024,203.0,India,Bihar,IND,IND,IND.5_1,20200921
0.235531,0.035584,0.248521,0.033243,169.0,India,Bihar,IND,IND,IND.5_1,20200922
0.254472,0.035963,0.268421,0.032149,190.0,India,Bihar,IND,IND,IND.5_1,20200923
0.328042,0.037997,0.318841,0.032391,207.0,India,Bihar,IND,IND,IND.5_1,20200924
0.260006,0.036405,0.285714,0.034854,168.0,India,Bihar,IND,IND,IND.5_1,20200925
0.260827,0.035766,0.266332,0.031335,199.0,India,Bihar,IND,IND,IND.5_1,20200926
0.312257,0.039764,0.301205,0.035608,166.0,India,Bihar,IND,IND,IND.5_1,20200927
0.23298,0.034434,0.255814,0.033269,172.0,India,Bihar,IND,IND,IND.5_1,20200928
0.238784,0.036688,0.265823,0.035145,158.0,India,Bihar,IND,IND,IND.5_1,20200929
0.319434,0.039451,0.310345,0.035072,174.0,India,Bihar,IND,IND,IND.5_1,20200930
0.313545,0.045684,0.293706,0.038087,143.0,India,Bihar,IND,IND,IND.5_1,20201001
0.283496,0.040599,0.295597,0.036188,159.0,India,Bihar,IND,IND,IND.5_1,20201002
0.308426,0.043303,0.30719,0.037296,153.0,India,Bihar,IND,IND,IND.5_1,20201003
0.291051,0.040546,0.3,0.037417,150.0,India,Bihar,IND,IND,IND.5_1,20201004
0.309681,0.041438,0.317568,0.038266,148.0,India,Bihar,IND,IND,IND.5_1,20201005
0.363479,0.042705,0.337278,0.036368,169.0,India,Bihar,IND,IND,IND.5_1,20201006
0.280923,0.045045,0.282258,0.04042,124.0,India,Bihar,IND,IND,IND.5_1,20201007
0.273378,0.041381,0.273973,0.036911,146.0,India,Bihar,IND,IND,IND.5_1,20201008
0.351116,0.042184,0.310976,0.036146,164.0,India,Bihar,IND,IND,IND.5_1,20201009
0.32561,0.045938,0.318519,0.040098,135.0,India,Bihar,IND,IND,IND.5_1,20201010
0.29494,0.041412,0.288462,0.036273,156.0,India,Bihar,IND,IND,IND.5_1,20201011
0.38908,0.044964,0.391608,0.040818,143.0,India,Bihar,IND,IND,IND.5_1,20201012
0.269764,0.042953,0.284615,0.039576,130.0,India,Bihar,IND,IND,IND.5_1,20201013
0.217599,0.037973,0.224638,0.035527,138.0,India,Bihar,IND,IND,IND.5_1,20201014
0.309387,0.049607,0.301887,0.044589,106.0,India,Bihar,IND,IND,IND.5_1,20201015
0.222378,0.040799,0.247934,0.039256,121.0,India,Bihar,IND,IND,IND.5_1,20201016
0.381024,0.048708,0.368852,0.043683,122.0,India,Bihar,IND,IND,IND.5_1,20201017
0.356274,0.045059,0.362963,0.041385,135.0,India,Bihar,IND,IND,IND.5_1,20201018
0.23317,0.043855,0.236364,0.040508,110.0,India,Bihar,IND,IND,IND.5_1,20201019
0.438617,0.051686,0.380531,0.045674,113.0,India,Bihar,IND,IND,IND.5_1,20201020
0.239169,0.041662,0.276923,0.039246,130.0,India,Bihar,IND,IND,IND.5_1,20201021
0.262916,0.040866,0.303279,0.041617,122.0,India,Bihar,IND,IND,IND.5_1,20201022
0.314372,0.052382,0.307692,0.045258,104.0,India,Bihar,IND,IND,IND.5_1,20201023
0.283307,0.045338,0.3125,0.043798,112.0,India,Bihar,IND,IND,IND.5_1,20201024
0.281606,0.046373,0.268908,0.040646,119.0,India,Bihar,IND,IND,IND.5_1,20201025
0.27709,0.045154,0.292683,0.041025,123.0,India,Bihar,IND,IND,IND.5_1,20201028
0.311826,0.04754,0.315789,0.043535,114.0,India,Bihar,IND,IND,IND.5_1,20201029
0.29185,0.04508,0.294118,0.041769,119.0,India,Bihar,IND,IND,IND.5_1,20201031
0.357302,0.047856,0.325397,0.041739,126.0,India,Bihar,IND,IND,IND.5_1,20201101
0.297541,0.046404,0.327434,0.044146,113.0,India,Bihar,IND,IND,IND.5_1,20201102
0.40059,0.052501,0.383178,0.046999,107.0,India,Bihar,IND,IND,IND.5_1,20201104
0.351458,0.048506,0.367521,0.044573,117.0,India,Bihar,IND,IND,IND.5_1,20201105
0.357475,0.048193,0.325203,0.042239,123.0,India,Bihar,IND,IND,IND.5_1,20201106
0.301399,0.046291,0.330435,0.043862,115.0,India,Bihar,IND,IND,IND.5_1,20201107
0.34904,0.051159,0.333333,0.044744,111.0,India,Bihar,IND,IND,IND.5_1,20201108
0.336682,0.050121,0.315789,0.043535,114.0,India,Bihar,IND,IND,IND.5_1,20201115
0.317588,0.051222,0.295238,0.044516,105.0,India,Bihar,IND,IND,IND.5_1,20201117
0.306767,0.039026,0.3125,0.034939,176.0,India,Bihar,IND,IND,IND.5_1,20201118
0.31519,0.039316,0.290323,0.033282,186.0,India,Bihar,IND,IND,IND.5_1,20201119
0.322455,0.037542,0.336788,0.034019,193.0,India,Bihar,IND,IND,IND.5_1,20201120
0.314843,0.035954,0.311688,0.030475,231.0,India,Bihar,IND,IND,IND.5_1,20201121
0.313232,0.035905,0.311966,0.030287,234.0,India,Bihar,IND,IND,IND.5_1,20201122
0.283753,0.033537,0.303279,0.029428,244.0,India,Bihar,IND,IND,IND.5_1,20201123
0.230958,0.028266,0.264368,0.027297,261.0,India,Bihar,IND,IND,IND.5_1,20201124
0.259712,0.032321,0.266667,0.028545,240.0,India,Bihar,IND,IND,IND.5_1,20201125
0.296049,0.033991,0.323651,0.030138,241.0,India,Bihar,IND,IND,IND.5_1,20201126
0.311304,0.035344,0.306383,0.030072,235.0,India,Bihar,IND,IND,IND.5_1,20201127
0.314002,0.031816,0.288136,0.026369,295.0,India,Bihar,IND,IND,IND.5_1,20201128
0.253306,0.029645,0.252708,0.02611,277.0,India,Bihar,IND,IND,IND.5_1,20201129
0.293211,0.03322,0.312236,0.030101,237.0,India,Bihar,IND,IND,IND.5_1,20201130
0.278654,0.034779,0.271493,0.029916,221.0,India,Bihar,IND,IND,IND.5_1,20201201
0.286546,0.033092,0.30837,0.030652,227.0,India,Bihar,IND,IND,IND.5_1,20201202
0.264641,0.032387,0.295652,0.03009,230.0,India,Bihar,IND,IND,IND.5_1,20201203
0.249743,0.031735,0.264574,0.029539,223.0,India,Bihar,IND,IND,IND.5_1,20201204
0.315539,0.03265,0.296992,0.028016,266.0,India,Bihar,IND,IND,IND.5_1,20201205
0.226322,0.029853,0.245902,0.027568,244.0,India,Bihar,IND,IND,IND.5_1,20201206
0.258158,0.032896,0.269406,0.029979,219.0,India,Bihar,IND,IND,IND.5_1,20201207
0.332382,0.038303,0.336735,0.033757,196.0,India,Bihar,IND,IND,IND.5_1,20201208
0.316796,0.034946,0.314159,0.030877,226.0,India,Bihar,IND,IND,IND.5_1,20201209
0.277048,0.036985,0.320225,0.03497,178.0,India,Bihar,IND,IND,IND.5_1,20201210
0.400909,0.042727,0.377358,0.038441,159.0,India,Bihar,IND,IND,IND.5_1,20201211
0.279742,0.034328,0.287081,0.031293,209.0,India,Bihar,IND,IND,IND.5_1,20201212
0.327806,0.04039,0.342857,0.035881,175.0,India,Bihar,IND,IND,IND.5_1,20201213
0.350971,0.035781,0.349776,0.031936,223.0,India,Bihar,IND,IND,IND.5_1,20201214
0.350569,0.033169,0.344569,0.029083,267.0,India,Bihar,IND,IND,IND.5_1,20201215
0.338712,0.035431,0.338983,0.030813,236.0,India,Bihar,IND,IND,IND.5_1,20201216
0.255276,0.033082,0.277273,0.030181,220.0,India,Bihar,IND,IND,IND.5_1,20201217
0.236429,0.033249,0.240196,0.02991,204.0,India,Bihar,IND,IND,IND.5_1,20201218
0.246077,0.033319,0.268657,0.031265,201.0,India,Bihar,IND,IND,IND.5_1,20201219
0.331222,0.035553,0.327354,0.031423,223.0,India,Bihar,IND,IND,IND.5_1,20201220
0.26243,0.035074,0.267327,0.031139,202.0,India,Bihar,IND,IND,IND.5_1,20201221
0.259126,0.037996,0.252874,0.032951,174.0,India,Bihar,IND,IND,IND.5_1,20201222
0.32947,0.035716,0.324561,0.031008,228.0,India,Bihar,IND,IND,IND.5_1,20201223
0.307168,0.039913,0.323699,0.035573,173.0,India,Bihar,IND,IND,IND.5_1,20201224
0.383335,0.046259,0.391608,0.040818,143.0,India,Bihar,IND,IND,IND.5_1,20201225
0.274005,0.038453,0.296296,0.035876,162.0,India,Bihar,IND,IND,IND.5_1,20201226
0.273775,0.038275,0.261905,0.033921,168.0,India,Bihar,IND,IND,IND.5_1,20201227
